academic_freq,non_academic_freq,phrase,ratio
70,38,refutation,1.842105263157895
62,3,familiar word,20.66666666666667
238,6,logical structure,39.66666666666666
178,30,weinstein,5.933333333333334
67,5,example case,13.4
15,1,text attribute,15.0
2,1,finding knowledge,2.0
127,2,data object,63.5
419,60,pharaoh,6.983333333333333
76,7,formal logic,10.85714285714286
4,1,rhyme structure,4.0
96,2,groningen,48.0
13,4,negative sense,3.25
64,2,xml data,32.0
6,1,open source information,6.0
111,1,chinese document,111.0
724,135,conjecture,5.362962962962963
2770,8,prepositional phrase,346.25
696,135,specific information,5.155555555555556
693,120,acknowledgement,5.775
431,197,grade level,2.187817258883249
27619,24,predicate,1150.791666666667
278,7,standard form,39.71428571428572
32,1,scalability issue,32.0
216,11,hyphenation,19.63636363636364
87,1,past tense form,87.0
115,15,model building,7.666666666666667
66,4,applied linguistics,16.5
475,3,previous method,158.3333333333333
23,8,computer science course,2.875
199,2,predicate logic,99.5
55,30,noam chomsky,1.833333333333333
22,6,east timor,3.666666666666667
4056,1,phrase structure,4056.0
683,22,aac,31.04545454545455
31,1,methodological problem,31.0
188,5,dbms,37.6
22,3,knowledge sharing,7.333333333333333
347,5,elicitation,69.4
65,3,neuroticism,21.66666666666667
17,1,information collection,17.0
57,1,correct path,57.0
116,1,spanish sentence,116.0
276,165,first problem,1.672727272727273
1990,6,ibm model,331.6666666666667
240,7,positive value,34.28571428571428
84,1,second goal,84.0
13,7,critical evaluation,1.857142857142857
14,3,simple comparison,4.666666666666667
382,3,qualitative analysis,127.3333333333333
15,1,precise value,15.0
141,1,language proficiency,141.0
51,12,paragraph structure,4.25
682,162,important aspect,4.209876543209877
25857,13109,effect,1.97246166755664
10,1,educational technology,10.0
161,3,common topic,53.66666666666666
11193,26,entropy,430.5
70,5,language difference,14.0
4,1,child program,4.0
266,8,optimizer,33.25
87,1,document plan,87.0
4,1,seoul national university,4.0
113,10,actual implementation,11.3
2,1,appointment schedule,2.0
247,32,information technology,7.71875
143,12,new value,11.91666666666667
83,3,ordinal number,27.66666666666667
11,5,green car,2.2
3,2,subjective approach,1.5
907,15,whole sentence,60.46666666666667
74,2,small sample size,37.0
28,1,character data,28.0
37,14,fundamental principle,2.642857142857143
2505,225,correctness,11.13333333333333
1049,1,nlp tool,1049.0
193,46,ptsd,4.195652173913044
1617,9,pps,179.6666666666667
10,2,standard track,5.0
2701,1,word sequence,2701.0
1046,35,questionnaire,29.88571428571429
457,8,small subset,57.125
1535,3,high accuracy,511.6666666666667
84,5,copyright owner,16.8
88,1,arbitrary text,88.0
8,1,computer conferencing,8.0
82,2,same rank,41.0
6875,16,lattice,429.6875
422,39,relational database,10.82051282051282
86,2,namespace,43.0
3333,1,speech act,3333.0
62,1,default theory,62.0
389,11,dictionary definition,35.36363636363637
30,1,successful model,30.0
5,1,only patient,5.0
155,19,system error,8.157894736842104
39,17,simple character,2.294117647058823
1468,154,programme,9.532467532467532
13,2,information people,6.5
95,1,temporality,95.0
218,1,alignment task,218.0
21,4,title list,5.25
76,1,original data set,76.0
14,4,local area network,3.5
1922,182,computer science,10.56043956043956
35,1,such chain,35.0
8,1,output size,8.0
83,9,pelletier,9.222222222222221
17,2,meaningful topic,8.5
671,66,training method,10.16666666666667
1532,10,person name,153.2
716,1,viterbi algorithm,716.0
12,3,conceptual understanding,4.0
10,1,ambiguous way,10.0
616,8,similar approach,77.0
276,9,real text,30.66666666666667
414,8,minimum number,51.75
44,2,informative example,22.0
268,6,graphical user interface,44.66666666666666
499,1,linearization,499.0
239,9,specific aspect,26.55555555555556
50,14,unique sense,3.571428571428572
4,1,environment interaction,4.0
50312,796,representation,63.20603015075377
139,1,sequents,139.0
5,1,content question,5.0
73,16,simple function,4.5625
479,3,accuracy rate,159.6666666666667
4142,47,modality,88.12765957446808
15,2,electronic information,7.5
23,2,flight deck,11.5
3088,315,inventory,9.803174603174604
20,8,dof,2.5
14,2,implementation method,7.0
173,1,frame type,173.0
8,1,unambiguous language,8.0
18794,9851,condition,1.907826616587148
173,2,classification technique,86.5
180,9,human knowledge,20.0
54,2,language ability,27.0
746,75,technical term,9.946666666666667
18,1,orthonormal basis,18.0
322,7,nonzero,46.0
46,28,qwerty,1.642857142857143
5195,337,realization,15.41543026706231
874,31,novel approach,28.19354838709678
35,2,correct guess,17.5
920,4,struct,230.0
845,2,frequency word,422.5
307,38,first question,8.078947368421053
10,1,specific intention,10.0
20,13,giancarlo,1.538461538461539
68,1,dravidian,68.0
238,98,sanskrit,2.428571428571428
27,16,quality information,1.6875
7697,3,collocation,2565.666666666667
16973,5009,field,3.388500698742264
71,37,explication,1.918918918918919
23,1,future state,23.0
109,6,considerable interest,18.16666666666667
17,7,accurate comparison,2.428571428571428
3431,1,speech tag,3431.0
2,1,tactical issue,2.0
4658,349,ibm,13.34670487106017
1784,1,relative frequency,1784.0
587,2,web data,293.5
51,16,birnbaum,3.1875
17,1,csiro,17.0
157,12,appropriate word,13.08333333333333
10546,11,machine learning,958.7272727272727
53,7,possible number,7.571428571428571
79,34,italian language,2.323529411764706
23,1,keyword analysis,23.0
147,33,interactivity,4.454545454545454
43,3,mysql database,14.33333333333333
24,3,adequate treatment,8.0
70,16,japanese name,4.375
192,1,acquisition process,192.0
288,2,new document,144.0
314,147,answer key,2.136054421768708
4413,172,other language,25.65697674418605
18,8,text flow,2.25
88,1,codewords,88.0
64,25,word right,2.56
3,1,biography genre,3.0
177,10,intended message,17.7
135,11,oral presentation,12.27272727272727
150,1,fitness function,150.0
35,1,focus information,35.0
53,1,sense example,53.0
50,1,english wikipedia article,50.0
13,4,south african government,3.25
60,2,different framework,30.0
48,1,formal syntax,48.0
245,1,transition sequence,245.0
2259,1022,repetition,2.210371819960861
494,175,toronto,2.822857142857143
4,2,information desk,2.0
73,20,specific point,3.65
92,3,theoretical basis,30.66666666666667
294,2,information science,147.0
576,4,optimisation,144.0
33,2,model checking,16.5
19,2,first sequence,9.5
72,1,formal analysis,72.0
80,13,original context,6.153846153846154
53,1,system precision,53.0
45,1,target language english,45.0
79,5,time reference,15.8
195,22,complete system,8.863636363636363
96,3,human action,32.0
103,1,corresponding class,103.0
40,1,phonetic information,40.0
9034,105,hierarchy,86.03809523809524
71,2,individual object,35.5
58,2,model description,29.0
87,2,particular grammar,43.5
3,1,software integration,3.0
102,14,error handling,7.285714285714286
279,13,significant impact,21.46153846153846
7,1,web approach,7.0
8,1,such variability,8.0
2793,6,msa,465.5
445,1,student answer,445.0
179,1,search system,179.0
163,3,mining technique,54.33333333333334
2,1,parable approach,2.0
931,2,probability model,465.5
595,11,previous sentence,54.09090909090909
1809,306,assertion,5.911764705882353
43,12,certain question,3.583333333333333
45,30,flatness,1.5
23,4,theoretical understanding,5.75
56,7,complete knowledge,8.0
8,3,chinese chinese,2.666666666666667
66,12,specific function,5.5
72,2,target topic,36.0
678,9,first approach,75.33333333333333
16,1,optimization tool,16.0
71,41,oxford university,1.731707317073171
70,1,information network,70.0
160,40,multiple choice question,4.0
12,2,fundamental insight,6.0
464,7,time interval,66.28571428571429
2,1,grammatical index,2.0
9772,19,antecedent,514.3157894736842
2782,109,bel,25.52293577981651
2,1,uncorrected ocr,2.0
7,1,enron corporation,7.0
90,10,usage example,9.0
699,5,user input,139.8
178,5,comparison purpose,35.6
1834,2,error analysis,917.0
181,8,congruence,22.625
1088,5,subordinate clause,217.6
360,2,domain text,180.0
4,2,cooking video,2.0
367,3,original data,122.3333333333333
135,1,research issue,135.0
21,1,appropriate order,21.0
69,4,reification,17.25
13,1,certain emotion,13.0
21,3,different figure,7.0
2331,33,news article,70.63636363636364
55,4,visual field,13.75
214,1,interpretability,214.0
6929,490,workshop,14.14081632653061
241,100,consent,2.41
10,2,speech recognition software,5.0
1426,463,expertise,3.079913606911447
2408,63,significant improvement,38.22222222222222
89,1,correct structure,89.0
69,14,correct type,4.928571428571429
10,2,sound data,5.0
224,40,reference text,5.6
24594,7014,development,3.506415739948674
10,1,question scenario,10.0
1546,377,isbn,4.10079575596817
700,13,particular word,53.84615384615385
21,2,index table,10.5
26,11,objective information,2.363636363636364
450,54,use case,8.333333333333334
27,1,lingual method,27.0
94,1,web crawler,94.0
94,9,original problem,10.44444444444444
234,2,iterative process,117.0
355,1,previous state,355.0
16,1,relevant action,16.0
267,96,many thanks,2.78125
183,2,data item,91.5
3,1,rapid overview,3.0
28,8,special topic,3.5
14,1,parallel approach,14.0
474,8,english phrase,59.25
46,1,conversational structure,46.0
50,6,logical consequence,8.333333333333334
7840,1823,gap,4.300603400987383
26,2,limited applicability,13.0
2231,560,flexibility,3.983928571428571
56730,6510,function,8.714285714285714
50,5,data input,10.0
188,17,statistical data,11.05882352941176
15,2,nominating committee,7.5
21,2,specific response,10.5
458,119,rectangle,3.848739495798319
98,1,martin kay,98.0
510,173,faq,2.947976878612717
58,10,input signal,5.8
265,1,mapping function,265.0
40,13,good data,3.076923076923077
86,3,computer science department,28.66666666666667
59,1,educational testing service,59.0
206,1,query system,206.0
23,13,simple principle,1.769230769230769
22,1,rcts,22.0
55,2,content information,27.5
19,3,list format,6.333333333333333
1263,121,key word,10.43801652892562
12,2,appropriate approach,6.0
5,1,statistical validity,5.0
10,2,stenographer,5.0
3337,2178,management,1.532139577594123
15,9,caen,1.666666666666667
753,2,subtype,376.5
111,1,contextual knowledge,111.0
681,2,copula,340.5
40,10,correct grammar,4.0
4266,79,linguist,54.0
110,59,typesetting,1.864406779661017
15249,851,symbol,17.91891891891892
80,2,complexity analysis,40.0
139,1,iteration number,139.0
14,1,example location,14.0
273,29,random order,9.413793103448276
70,42,whiteboard,1.666666666666667
8,1,initiative dialog system,8.0
160,7,similar example,22.85714285714286
1698,567,chat,2.994708994708995
71,2,modeling language,35.5
11,1,icts,11.0
48,27,electronic format,1.777777777777778
12,1,negative modifier,12.0
392,21,passive voice,18.66666666666667
22,1,usage information,22.0
221,1,general corpus,221.0
33,1,real world system,33.0
16515,4529,stage,3.64650033119894
8,5,michigan state university,1.6
66,1,input form,66.0
70,9,block diagram,7.777777777777778
4,1,speech functionality,4.0
312,52,web interface,6.0
4,1,academic context,4.0
2248,336,comprehension,6.690476190476191
4,1,question answer data,4.0
1037,2,channel model,518.5
212,3,efficient method,70.66666666666667
485,3,weighted average,161.6666666666667
680,8,subscript,85.0
122,16,optical character recognition,7.625
319,3,literary text,106.3333333333333
355,6,xiong,59.16666666666666
56,2,data value,28.0
74,1,language variant,74.0
86,19,interrelationship,4.526315789473684
79,36,vocabulary list,2.194444444444445
4,2,study process,2.0
302,2,conversational speech,151.0
19181,122,nlp,157.2213114754098
3,1,analytical parsing,3.0
179,10,new context,17.9
1475,4,previous study,368.75
344,15,brazilian portuguese,22.93333333333333
8,2,american medical association,4.0
6,1,contradictory answer,6.0
97,8,simple system,12.125
539,234,taiwan,2.303418803418803
84,4,complex information,21.0
50,1,base structure,50.0
49,10,specific position,4.9
423,16,same value,26.4375
38,1,error character,38.0
367,2,second method,183.5
294,2,reference answer,147.0
66,26,basic phrase,2.538461538461538
184,11,graphical interface,16.72727272727273
56,2,system implementation,28.0
91116,260,algorithm,350.4461538461538
213,4,same tree,53.25
41,6,invaluable help,6.833333333333333
418,1,model performance,418.0
1307,8,human language,163.375
37,2,standard interpretation,18.5
39,1,control language,39.0
1367,173,cambridge,7.901734104046243
678,17,halliday,39.88235294117647
234,6,long vowel,39.0
35,12,simple machine,2.916666666666667
57,8,visual content,7.125
92280,4703,score,19.62151817988518
6,2,country information,3.0
32,10,case law,3.2
19,2,example scenario,9.5
292,3,user preference,97.33333333333333
68,1,grammatical subject,68.0
18,1,planning framework,18.0
229,1,word learning,229.0
277,3,user profile,92.33333333333333
232,1,performance level,232.0
110,62,memorization,1.774193548387097
41,6,source label,6.833333333333333
267,1,hanzi,267.0
2,1,rootword,2.0
3040,1,argument structure,3040.0
61,16,computer language,3.8125
105,1,karlgren,105.0
534,20,original word,26.7
2,1,chinese map,2.0
707,11,personal pronoun,64.27272727272727
130,3,bayesian method,43.33333333333334
42,1,narrative discourse,42.0
51,1,datatype,51.0
382,3,additional data,127.3333333333333
13,4,simple database,3.25
245,55,subject area,4.454545454545454
231,3,target set,77.0
24,1,output category,24.0
34124,3919,application,8.707323296759377
150,8,research article,18.75
6420,19,morphology,337.8947368421053
9,1,color perception,9.0
84,3,title word,28.0
95,14,relevant topic,6.785714285714286
179,14,planning process,12.78571428571429
25,2,abstract data type,12.5
51,1,computational biology,51.0
8,1,communication platform,8.0
18,3,word process,6.0
29,1,sentence syntax,29.0
13,4,actionable information,3.25
17,8,future possibility,2.125
53,30,backspace,1.766666666666667
1449,2,feature type,724.5
28,1,type declaration,28.0
45,3,certain criterion,15.0
20,5,spam filter,4.0
164,99,cohesiveness,1.656565656565657
22,1,room number,22.0
7,3,concise statement,2.333333333333333
6,1,weak narration,6.0
60,1,readability level,60.0
1270,10,recursion,127.0
4,1,deliberation process,4.0
59,1,state language,59.0
8471,8,target language,1058.875
778,69,relevant information,11.27536231884058
76,1,clean text,76.0
18,5,reasonableness,3.6
322,30,emotional state,10.73333333333333
73083,13797,class,5.297021091541639
429,8,lakoff,53.625
4897,4,information retrieval,1224.25
44,1,soft pattern,44.0
6,1,publication process,6.0
6,2,reviewer question,3.0
170,22,flickr,7.727272727272728
15,1,pronoun usage,15.0
20,1,correctness proof,20.0
3,1,korean linguistics,3.0
84,1,phonemic transcription,84.0
56,7,digitization,8.0
45,1,graphical element,45.0
69,14,inside front cover,4.928571428571429
93,2,relevant knowledge,46.5
10,1,cambridge international dictionary,10.0
135,5,third sentence,27.0
548,3,entire sentence,182.6666666666667
47,1,text transcription,47.0
61,6,enough context,10.16666666666667
783,13,information need,60.23076923076923
151859,56,corpus,2711.767857142857
3463,8,vector space,432.875
55,1,thread level,55.0
57,2,same definition,28.5
513,4,decipherment,128.25
25,12,new thread,2.083333333333333
1041,4,statistical approach,260.25
333,6,chinese translation,55.5
591,123,xerox,4.804878048780488
48030,11141,list,4.311103132573377
20,12,the american society,1.666666666666667
4,2,psychological discussion,2.0
3,1,simple derivation,3.0
80,18,new strategy,4.444444444444445
941,78,new language,12.06410256410256
46,9,harmonization,5.111111111111111
18,1,object agreement,18.0
7921,1616,logic,4.901608910891089
110,7,mainland china,15.71428571428571
12,7,extra element,1.714285714285714
33,2,correct text,16.5
1022,1,text mining,1022.0
429,4,complex task,107.25
224,2,speaker turn,112.0
53,2,counterfactual,26.5
9,2,product comparison,4.5
84006,11542,english,7.278287991682551
76,1,google research,76.0
147,25,knowledge management,5.88
19,2,encyclopedic resource,9.5
404,1,segment level,404.0
2,1,signal function,2.0
66,2,nakazawa,33.0
223,3,carnegie mellon university,74.33333333333333
9,2,edge system,4.5
6,1,friendly user interface,6.0
70,1,conversation analysis,70.0
89,1,translation strategy,89.0
84,8,core system,10.5
7,1,diagnosis process,7.0
98,3,bell lab,32.66666666666666
64,6,pragmatic approach,10.66666666666667
613,9,naturalness,68.11111111111111
82,3,correct character,27.33333333333333
3505,1319,motivation,2.657316148597422
41,2,basque language,20.5
160,1,mental lexicon,160.0
13,6,continued support,2.166666666666667
54030,1885,input,28.6631299734748
887,473,necessity,1.875264270613108
7559,812,configuration,9.30911330049261
48,12,simple definition,4.0
117,5,time information,23.4
20,5,particular reading,4.0
18,2,correct context,9.0
1160,129,prior knowledge,8.992248062015504
3691,48,deletion,76.89583333333333
12,1,situation time,12.0
97,29,single item,3.344827586206896
111,13,substantial number,8.538461538461538
45,1,text term,45.0
72,6,small dictionary,12.0
119,37,acme,3.216216216216216
18450,949,procedure,19.44151738672286
192,1,extensibility,192.0
516,5,general case,103.2
598,14,cognitive science,42.71428571428572
7,1,conference site,7.0
35016,4997,meaning,7.007404442665599
17,2,technical device,8.5
25,7,useful method,3.571428571428572
1239,26,english text,47.65384615384615
43,1,analogical reasoning,43.0
3,1,normal goal,3.0
3,1,cost output,3.0
3,2,exciting content,1.5
1590,3,adequacy,530.0
17079,584,module,29.24486301369863
5154,29,total number,177.7241379310345
316,1,relation have,316.0
3335,830,quantity,4.018072289156627
624,8,data model,78.0
238,20,simple case,11.9
28,1,katakana character,28.0
6,1,brain computer interface,6.0
154,2,word pattern,77.0
2591,538,wide range,4.815985130111524
36,4,real world context,9.0
929,3,hierarchical structure,309.6666666666667
122,2,arabic name,61.0
211,1,predicate calculus,211.0
31,2,collaborative problem,15.5
356,7,maximum value,50.85714285714285
58,23,difficult issue,2.521739130434783
304,13,arabic language,23.38461538461538
493,274,exploitation,1.799270072992701
869,18,generalisation,48.27777777777778
119,21,brighton,5.666666666666667
119,1,initial work,119.0
3927,4,idf,981.75
65,7,class person,9.285714285714286
806,2,information structure,403.0
70,1,relational data base,70.0
6928,48,schema,144.3333333333333
13,7,text formatting,1.857142857142857
21,5,word letter,4.2
54,3,central topic,18.0
230,14,basic approach,16.42857142857143
17,2,potential weakness,8.5
194371,11869,language,16.37635858117786
5148,59,adverb,87.2542372881356
31,4,presentation format,7.75
38,1,calo,38.0
58,1,previous input,58.0
26,17,cybernetics,1.529411764705882
286,28,significant number,10.21428571428571
461,9,causation,51.22222222222222
19,1,technology community,19.0
5,1,language mix,5.0
35,1,interaction level,35.0
25,2,rgb value,12.5
47143,1499,accuracy,31.44963308872582
717,29,appropriateness,24.72413793103448
40,2,individual action,20.0
6,1,sentence structuring,6.0
295,8,positive word,36.875
147,3,karlsson,49.0
34400,8041,com,4.278074866310161
167,2,word topic,83.5
8,4,unnecessary repetition,2.0
3280,15,accu,218.6666666666667
13,1,japanese user,13.0
10,1,unicode format,10.0
148,3,last example,49.33333333333334
11,1,query format,11.0
8,1,english sentence structure,8.0
53,1,contextual interpretation,53.0
424,23,japanese word,18.43478260869565
1697,45,eisner,37.71111111111111
225,8,student essay,28.125
1402,15,rule set,93.46666666666667
430,12,general approach,35.83333333333334
271,2,maximum score,135.5
73,1,logical information,73.0
251,8,declarative sentence,31.375
344,3,perfective,114.6666666666667
6,1,human immunodeficiency virus type,6.0
44,11,address problem,4.0
5,1,tuning example,5.0
56,1,optimal configuration,56.0
102,4,system process,25.5
540,1,test item,540.0
38,2,relevant argument,19.0
8,1,parent interaction,8.0
144,79,word processor,1.822784810126582
297,8,informatics,37.125
879,4,interpreta,219.75
121,2,audio data,60.5
39,1,target case,39.0
100,1,word prefix,100.0
196,2,pitch range,98.0
430,4,physical object,107.5
21438,6962,aspect,3.079287561045676
318,5,source data,63.6
751,132,increment,5.689393939393939
71,1,conference paper,71.0
17,2,event example,8.5
86,2,parallel structure,43.0
34,20,particular issue,1.7
435,1,formal definition,435.0
976,1,feature extraction,976.0
726,1,second experiment,726.0
54,24,informative text,2.25
32,2,subject type,16.0
88,1,modeling method,88.0
103,4,triage,25.75
247,3,correction system,82.33333333333333
233,4,sample text,58.25
181,4,english source,45.25
226,7,initial step,32.28571428571428
59,1,business news,59.0
2,1,interesting match,2.0
13360,39,tweet,342.5641025641025
16,7,usability testing,2.285714285714286
29,4,symbolic logic,7.25
979,1,word model,979.0
21,1,name similarity,21.0
180,27,development process,6.666666666666667
20,2,exhaustive description,10.0
1488,15,initialization,99.2
171,4,research field,42.75
33,1,elsevier,33.0
312,12,scientific paper,26.0
63930,1518,experiment,42.11462450592885
179,2,text source,89.5
10,2,graphic component,5.0
157,1,current character,157.0
343,11,research topic,31.18181818181818
338,29,name recognition,11.6551724137931
200,59,same content,3.389830508474576
116,4,table size,29.0
62,2,resource development,31.0
13,5,institutionalization,2.6
29,5,xml parser,5.8
4,1,scope data,4.0
40,12,comprehensive analysis,3.333333333333333
33,6,unix operating system,5.5
115,2,particular document,57.5
1350,105,first sentence,12.85714285714286
32,3,high level information,10.66666666666667
31,3,theoretician,10.33333333333333
89,4,simple data,22.25
1295,18,second step,71.94444444444444
48,12,memory size,4.0
33,13,etiology,2.538461538461538
35,1,conversational analysis,35.0
3,1,server solution,3.0
31,5,record number,6.2
25,2,open university,12.5
1502,4,gories,375.5
103,16,username,6.4375
129,1,sufficient data,129.0
260,1,finite automaton,260.0
209,2,description language,104.5
113,1,combination model,113.0
33,2,similar syntax,16.5
90938,2798,structure,32.50107219442459
50,1,line data,50.0
1073,3,dative,357.6666666666667
277,2,grammatical sentence,138.5
17,1,class precision,17.0
31,2,english content,15.5
3097,4,chunking,774.25
1100,223,checker,4.932735426008969
3,2,systemic structure,1.5
236,2,sentence set,118.0
558,318,snapshot,1.754716981132076
57567,340,entity,169.3147058823529
440,13,politeness,33.84615384615385
826,6,acceptability,137.6666666666667
117,6,particular example,19.5
1257,344,kaplan,3.654069767441861
155,19,text editor,8.157894736842104
18,2,standard problem,9.0
611,3,interlocutor,203.6666666666667
249,2,user feedback,124.5
48,2,multilingualism,24.0
782,30,initialize,26.06666666666667
7,4,sample conversation,1.75
79,1,temporal analysis,79.0
12,3,literary language,4.0
14,3,interpersonal interaction,4.666666666666667
38,2,positive event,19.0
6,1,sanskrit text,6.0
190,1,english lexicon,190.0
48,3,action description,16.0
17,1,inflection system,17.0
1243,163,participation,7.625766871165644
43,3,sentence summary,14.33333333333333
16,2,laborious task,8.0
4,2,future value,2.0
7,2,symmetric function,3.5
17,4,route information,4.25
69,1,random permutation,69.0
115,31,extrapolation,3.709677419354839
8693,73,future work,119.0821917808219
18,1,spam message,18.0
1329,97,elaboration,13.70103092783505
8,1,computer science data,8.0
786,3,training phase,262.0
19,1,conversation model,19.0
4950,1,translation system,4950.0
417,1,text understanding,417.0
201,5,initial position,40.2
932,2,table show,466.0
47,1,nominalisation,47.0
74859,13116,value,5.707456541628545
27,1,speech recognition application,27.0
462,196,source code,2.357142857142857
141,1,additional context,141.0
163,6,possible application,27.16666666666667
17,1,last sample,17.0
8,1,target accuracy,8.0
19,2,fundamental requirement,9.5
21,2,interactive version,10.5
170,10,relevant text,17.0
108,10,modern chinese,10.8
171,1,tactic information,171.0
4,1,english aspect,4.0
469,4,grice,117.25
149,1,source model,149.0
251,6,correct interpretation,41.83333333333334
40582,490,gram,82.82040816326531
37,1,artificial intelligence research,37.0
86,1,corresponding reference,86.0
105,16,second point,6.5625
15,4,physical sense,3.75
5,1,computer manipulation,5.0
10580,39,modifier,271.2820512820513
12546,398,implementation,31.52261306532663
107,3,problem domain,35.66666666666666
934,50,workflow,18.68
11,1,interaction method,11.0
1602,32,specificity,50.0625
3405,1,feature structure,3405.0
564,3,first column,188.0
59,1,such state,59.0
6,2,norwegian language,3.0
63,22,current problem,2.863636363636364
9,1,introductory article,9.0
2327,121,synthesis,19.23140495867769
239,2,alog,119.5
62,1,present context,62.0
449,3,logic programming,149.6666666666667
380,1,efficient algorithm,380.0
42,1,verb translation,42.0
3,1,key letter,3.0
34,2,keyboard input,17.0
29,9,scientific discipline,3.222222222222222
3,1,hard copy publication,3.0
93,4,assistive technology,23.25
104,1,object recognition,104.0
18,4,specific author,4.5
346,16,research work,21.625
7,1,map interface,7.0
433,2,language analysis,216.5
410,2,predictive power,205.0
48,1,perfective aspect,48.0
5710,3,cation,1903.333333333333
2,1,definition information,2.0
118,20,sma,5.9
2821,192,idiom,14.69270833333333
7,2,baltimore county,3.5
57,15,phd thesis,3.8
60,3,language game,20.0
249,29,key component,8.586206896551724
15,3,evolutionary approach,5.0
60,5,solution set,12.0
17,1,artificial intelligence series,17.0
3,2,water sample,1.5
888,1,substructure,888.0
84,1,good recall,84.0
24,4,question number,6.0
15,6,internet application,2.5
32,1,correct input,32.0
346,16,standard model,21.625
31,1,bmj,31.0
314,44,phonetics,7.136363636363637
333,4,partial order,83.25
3,1,weingart,3.0
212,1,course structure,212.0
1849,5,average number,369.8
5965,96,coherence,62.13541666666666
40,1,java library,40.0
31,2,complete lexicon,15.5
77,2,database structure,38.5
76,10,universidad,7.6
1086,5,spelling correction,217.2
273,17,further development,16.05882352941176
67,14,application developer,4.785714285714286
85,3,correct phrase,28.33333333333333
4984,116,wsj,42.96551724137931
3591,11,nist,326.4545454545454
43,2,individual tag,21.5
3,2,kidney function,1.5
519,3,such data,173.0
57,5,katrin,11.4
25,3,example concept,8.333333333333334
64,2,summary text,32.0
12,1,application part,12.0
47,5,dictionary form,9.4
14,5,nhtsa,2.8
713,1,temporal information,713.0
3,1,palestinian view,3.0
65,3,appropriate number,21.66666666666667
13,3,familiar object,4.333333333333333
7,4,midline,1.75
40,3,overall pattern,13.33333333333333
3680,2255,session,1.631929046563193
18,1,quantum logic,18.0
49,6,negative information,8.166666666666666
117,46,other action,2.543478260869565
3956,85,abbreviation,46.54117647058823
293,9,recognition problem,32.55555555555556
5,1,document template,5.0
863,5,possible value,172.6
3,1,total depth,3.0
336,14,standardization,24.0
106,2,contrast set,53.0
4292,166,czech,25.85542168674699
25,2,string type,12.5
1287,414,demonstration,3.108695652173913
1345,11,hirst,122.2727272727273
155,1,specific sense,155.0
14,1,context data,14.0
7,1,form author,7.0
55,1,text output,55.0
4,1,manual log,4.0
58,24,basic grammar,2.416666666666667
6708,1,natural language processing,6708.0
168,3,examinee,56.0
155,1,number person,155.0
435,2,clinical text,217.5
151,1,level accuracy,151.0
2,1,operation order,2.0
1204,2,metonymy,602.0
21,6,coherent structure,3.5
292,9,such knowledge,32.44444444444444
149,4,authoring tool,37.25
36,7,informative content,5.142857142857143
2,1,date formatting,2.0
1093,264,sag,4.140151515151516
379,120,simple way,3.158333333333333
320,3,stress pattern,106.6666666666667
96,2,system behavior,48.0
18,1,information browsing,18.0
421,51,word usage,8.254901960784315
181,1,performance gap,181.0
2151,655,html,3.283969465648855
928,9,language acquisition,103.1111111111111
267,37,key issue,7.216216216216216
4153,5,word form,830.6
535,4,challenging task,133.75
41956,11657,standard,3.599210774641846
10,1,different equation,10.0
105,1,wikis,105.0
5,1,factorial typology,5.0
40737,171,constraint,238.2280701754386
2924,1,perceptron,2924.0
18,4,simple declarative sentence,4.5
721,53,vocabulary word,13.60377358490566
223,21,development environment,10.61904761904762
57,15,champaign,3.8
139,25,romanization,5.56
28,3,data retrieval,9.333333333333334
5,1,many deaf people,5.0
15,1,phone loop,15.0
12,3,text definition,4.0
59,2,search engine result,29.5
43,9,discussion topic,4.777777777777778
11,2,simple topic,5.5
1361,86,completeness,15.82558139534884
215967,20879,feature,10.34374251640404
1112,10,data collection,111.2
50,1,spatial context,50.0
23,2,english child,11.5
49,1,interaction effect,49.0
64,3,url http,21.33333333333333
3022,4,feature selection,755.5
2414,30,permutation,80.46666666666667
107467,21314,type,5.042085014544431
6,2,instructive example,3.0
607,101,concordance,6.00990099009901
5801,1,lda,5801.0
11735,6862,ability,1.710142815505683
42,2,standard input,21.0
27,2,visual focus,13.5
155,31,rationality,5.0
11196,2226,slot,5.029649595687331
13398,1,noun phrase,13398.0
125,3,english pair,41.66666666666666
2,1,english sentence word,2.0
114,4,steganography,28.5
6,1,plan explanation,6.0
23,1,generator output,23.0
62,1,appropriate rule,62.0
2901,95,variance,30.53684210526316
58812,8411,learning,6.99227202472952
29,1,name match,29.0
379,2,plural noun,189.5
26,12,core rule,2.166666666666667
11,1,certain keywords,11.0
50,1,article content,50.0
11149,956,statistic,11.66213389121339
51,5,brain activity,10.2
63,1,text topic,63.0
57,17,common goal,3.352941176470588
150,8,regression analysis,18.75
205,6,single task,34.16666666666666
8,2,qualitative method,4.0
1187,91,queue,13.04395604395604
307,2,different parameter,153.5
21,1,future iteration,21.0
181,2,world data,90.5
227,2,relevant word,113.5
16,6,potential conflict,2.666666666666667
145,16,pisa,9.0625
90,3,database management system,30.0
41,6,empiricism,6.833333333333333
78480,9547,form,8.220383366502567
34,1,pronoun use,34.0
3,1,skeleton model,3.0
10,1,solution text,10.0
4403,138,hindi,31.90579710144927
13,1,class knowledge,13.0
16,3,standard interface,5.333333333333333
5886,1921,patient,3.064029151483602
172,60,other speaker,2.866666666666667
134,1,role type,134.0
