academic_freq,non_academic_freq,phrase,ratio
87,1,particular rule,87.0
63,1,current speaker,63.0
341,4,significant effect,85.25
11,5,chilies,2.2
105,3,time data,35.0
19,1,testing algorithm,19.0
22,3,charles fillmore,7.333333333333333
2910,941,platform,3.092454835281615
203,28,positive impact,7.25
21,1,pipeline framework,21.0
156,1,relational data,156.0
95,6,word definition,15.83333333333333
120,7,theoretical model,17.14285714285714
24515,13546,tool,1.809759338550126
31,3,simple transfer,10.33333333333333
70,1,standard sense,70.0
119,2,human operator,59.5
12,1,flat approach,12.0
13,7,usable tool,1.857142857142857
42,2,simple syntax,21.0
32,8,lynette,4.0
86,7,european portuguese,12.28571428571429
555,35,simple rule,15.85714285714286
143,5,decision support,28.6
134,37,specific issue,3.621621621621621
287,11,low value,26.09090909090909
26,2,italian text,13.0
11,2,simple topic,5.5
65,1,pattern matching technique,65.0
33,1,particular algorithm,33.0
744,44,word count,16.90909090909091
289,69,fodor,4.188405797101449
84,8,core system,10.5
11,5,iie,2.2
1868,5,following example,373.6
179,1,mention type,179.0
21,1,understanding performance,21.0
93,1,field value,93.0
77,6,wird,12.83333333333333
85,1,end task,85.0
59,1,final configuration,59.0
88,8,text form,11.0
421,51,word usage,8.254901960784315
42,1,verb translation,42.0
84,3,single machine,28.0
1135,7,quantification,162.1428571428571
10,2,female pronoun,5.0
40,3,specific implementation,13.33333333333333
109,2,word test,54.5
46,2,cognitive theory,23.0
5801,1,lda,5801.0
13,7,policy issue,1.857142857142857
27,2,terminator type,13.5
11,3,research experience,3.666666666666667
24,2,data visualization,12.0
146,7,aphasia,20.85714285714286
46216,15608,sense,2.961045617631984
29,1,network data,29.0
836,47,acknowledgment,17.78723404255319
8,2,vulgate,4.0
20,13,student reading,1.538461538461539
99,2,explicit information,49.5
1602,32,specificity,50.0625
4,1,online competition,4.0
2,1,russian reader,2.0
121,21,problem solver,5.761904761904762
337,213,sweden,1.582159624413146
216,1,topic identification,216.0
276,1,target document,276.0
13,1,class organization,13.0
623,42,hyperlink,14.83333333333333
19,4,complex interplay,4.75
184,7,dissemination,26.28571428571428
32435,8579,answer,3.780743676419163
26,2,community effort,13.0
23,1,imperfective aspect,23.0
137,88,time limit,1.556818181818182
44,7,sql database,6.285714285714286
81,4,calendar year,20.25
18,2,relevant discussion,9.0
192,27,benchmarking,7.111111111111111
234,5,english term,46.8
436,4,automatic system,109.0
116,4,positive opinion,29.0
148,3,tag information,49.33333333333334
13398,1,noun phrase,13398.0
1169,52,question answer,22.48076923076923
482,1,evaluation criterion,482.0
2,1,mathematical complexity,2.0
11,5,check item,2.2
6414,338,relevance,18.97633136094674
707,11,personal pronoun,64.27272727272727
23,1,keyword analysis,23.0
12,4,correct approach,3.0
7,1,example dataset,7.0
21,4,title list,5.25
798,36,such information,22.16666666666667
79,1,abstract model,79.0
382,1,recognition accuracy,382.0
213,26,mandarin chinese,8.192307692307692
210,1,map task,210.0
9203,4138,technology,2.224021266312228
21438,6962,aspect,3.079287561045676
35,2,knowledge type,17.5
25,2,verb dictionary,12.5
1343,162,chomsky,8.290123456790123
7601,140,proposition,54.29285714285714
1273,12,zhao,106.0833333333333
51,12,paragraph structure,4.25
98,7,theoretical background,14.0
349,23,user need,15.17391304347826
377,16,neuron,23.5625
48,12,simple definition,4.0
5,3,particular audience,1.666666666666667
10,1,artificial intelligence program,10.0
41664,8657,research,4.812752685687883
25,8,modern text,3.125
75,7,negative connotation,10.71428571428571
32,4,huberman,8.0
183,3,additional knowledge,61.0
13751,1872,agent,7.345619658119658
1977,955,register,2.070157068062827
2408,63,significant improvement,38.22222222222222
826,6,acceptability,137.6666666666667
43,9,discussion topic,4.777777777777778
710,24,current system,29.58333333333333
176,29,new problem,6.068965517241379
25,5,repeatability,5.0
60,14,pcp,4.285714285714286
35,1,phonetic translation,35.0
10,1,logical validity,10.0
368,2,eqn,184.0
62,1,structure component,62.0
30,3,additional functionality,10.0
3463,8,vector space,432.875
554,9,unicode,61.55555555555556
260,1,finite automaton,260.0
7355,7,negation,1050.714285714286
11,1,phrase comparison,11.0
1161,5,first experiment,232.2
928,9,language acquisition,103.1111111111111
87,8,specific action,10.875
33,17,software design,1.941176470588235
151,14,multiplicity,10.78571428571429
110,3,requester,36.66666666666666
109,11,final goal,9.909090909090908
412,1,decoding process,412.0
44,2,informative example,22.0
49,9,basic definition,5.444444444444445
868,17,causality,51.05882352941177
30,4,social research,7.5
17,6,vocabulary grammar,2.833333333333333
56,1,new clause,56.0
46,25,previous character,1.84
69,3,linear equation,23.0
223,3,carnegie mellon university,74.33333333333333
182,46,hiragana,3.956521739130435
154,6,seki,25.66666666666667
33,1,plain text format,33.0
20,1,review content,20.0
234,2,iterative process,117.0
3940,19,equivalence,207.3684210526316
249,3,phenotype,83.0
13,3,que pour,4.333333333333333
324,47,synchronization,6.893617021276595
2505,225,correctness,11.13333333333333
220,23,figurative language,9.565217391304348
254,2,coherent text,127.0
36,2,face interaction,18.0
212,1,topic change,212.0
197,1,tensor product,197.0
14,1,necessary context,14.0
333,2,iterates,166.5
233,7,xpath,33.28571428571428
297,12,english part,24.75
490,4,overall system,122.5
98659,11338,section,8.70162286117481
83,11,concept map,7.545454545454546
161,2,optimal performance,80.5
271,1,second task,271.0
29,10,numerical method,2.9
258,1,state model,258.0
28,2,erroneous translation,14.0
100,12,particular event,8.333333333333334
6,1,memory reduction,6.0
15,3,case change,5.0
36,6,certain term,6.0
1121,2,adjacency,560.5
24594,7014,development,3.506415739948674
114,61,personal information,1.868852459016394
15,1,interactive poster,15.0
125,12,multitask,10.41666666666667
832,64,competence,13.0
2,1,text paul,2.0
72,3,problem statement,24.0
60,9,syllogism,6.666666666666667
19657,3863,comparison,5.088532228837691
183,1,frequency data,183.0
102,3,mark johnson,34.0
654,1,resolution system,654.0
52,4,example data,13.0
304,172,main event,1.767441860465116
10,1,straightforward idea,10.0
71,2,individual object,35.5
35256,1376,expression,25.62209302325581
34,3,obamacare,11.33333333333333
183,82,uris,2.231707317073171
178,30,weinstein,5.933333333333334
3097,4,chunking,774.25
198,76,shapiro,2.605263157894737
58,23,different example,2.521739130434783
2661,1,dirichlet,2661.0
4,1,institutional name,4.0
109,1,computational framework,109.0
52,7,literary analysis,7.428571428571429
24,6,whole question,4.0
10,4,syracuse university,2.5
78,46,human brain,1.695652173913043
97,14,comprehensive set,6.928571428571429
135,5,third sentence,27.0
8947,14,summarization,639.0714285714286
9,2,guidance system,4.5
304,13,arabic language,23.38461538461538
179,14,planning process,12.78571428571429
9,1,computational methodology,9.0
560,1,character string,560.0
2108,1,development data,2108.0
195,2,research interest,97.5
430,32,term memory,13.4375
10,4,age appropriateness,2.5
94,1,sampling approach,94.0
85,1,sociolinguistics,85.0
2048,1,root node,2048.0
124,5,japanese dictionary,24.8
106,1,cognitive effort,106.0
1105,1,ground truth,1105.0
76,1,path set,76.0
2364,2,sentence length,1182.0
10,1,question scenario,10.0
5,3,third decade,1.666666666666667
45,3,ground information,15.0
8,1,patient condition,8.0
13,4,default dictionary,3.25
18,1,important object,18.0
3,2,help approach,1.5
469,4,grice,117.25
14,1,phrase index,14.0
6485,67,decoder,96.7910447761194
27,16,quality information,1.6875
999,75,different method,13.32
136,9,visual representation,15.11111111111111
122,12,pioneering work,10.16666666666667
1159,160,intonation,7.24375
374,79,first rule,4.734177215189874
287,76,province,3.776315789473684
136,1,erroneous word,136.0
1380,1,language technology,1380.0
50,2,system module,25.0
74,1,social network analysis,74.0
11,1,implicit comparison,11.0
401,2,particular language,200.5
85,1,specific terminology,85.0
57,5,katrin,11.4
70,15,medical history,4.666666666666667
188,1,positive correlation,188.0
524,1,international workshop,524.0
87,3,parallel processing,29.0
82,8,binary code,10.25
2990,97,wang,30.82474226804124
108,2,simple grammar,54.0
101,3,particular concept,33.66666666666666
3,2,subjective approach,1.5
30,1,process description,30.0
1426,463,expertise,3.079913606911447
3333,1,speech act,3333.0
81,2,function type,40.5
52,3,prioritization,17.33333333333333
4,1,searchable text,4.0
3,1,time membership,3.0
48,1,formal syntax,48.0
75,7,own data,10.71428571428571
1124,2,ances,562.0
155,1,specific sense,155.0
8963,17,formalism,527.2352941176471
411,1,new task,411.0
36,1,realization process,36.0
3,2,california state university,1.5
217,61,key concept,3.557377049180328
19,2,encyclopedic resource,9.5
24,2,relevant study,12.0
2591,538,wide range,4.815985130111524
61,4,text example,15.25
52,9,collaborative work,5.777777777777778
345,9,dtd,38.33333333333334
515,80,useful feature,6.4375
5,1,thematic coherence,5.0
322,1,deixis,322.0
205,6,single task,34.16666666666666
34,1,pronoun use,34.0
1537,101,certainty,15.21782178217822
80,1,same methodology,80.0
4377,83,stanford,52.73493975903614
479,5,figuration,95.8
375,6,telugu,62.5
76,10,universidad,7.6
1490,2,contextual information,745.0
33,1,iim,33.0
7470,1,wsd,7470.0
116,2,second person pronoun,58.0
21,1,location data,21.0
34,3,valid path,11.33333333333333
19,1,instance information,19.0
9,1,link effect,9.0
41,2,basque language,20.5
3,1,promotional content,3.0
61,6,enough context,10.16666666666667
21,2,san mateo,10.5
150,1,novel technique,150.0
177,16,sense information,11.0625
26,17,check point,1.529411764705882
159,1,other token,159.0
34,1,likelihood method,34.0
2521,26,identifier,96.96153846153847
3591,11,nist,326.4545454545454
49,2,logical term,24.5
40737,171,constraint,238.2280701754386
19,2,george lakoff,9.5
139,1,iteration number,139.0
2559,156,redundancy,16.40384615384615
66,2,massachusetts institute,33.0
48,12,memory size,4.0
461,1,covariance,461.0
21,1,sample utterance,21.0
474,12,large text,39.5
307,6,graphical user,51.16666666666666
7,1,score part,7.0
56,11,first filter,5.090909090909091
115,2,particular document,57.5
11,2,real time feedback,5.5
134,6,system configuration,22.33333333333333
8,2,exhaustive coverage,4.0
141,1,additional context,141.0
15,8,actual question,1.875
11458,787,aim,14.55908513341804
344,15,brazilian portuguese,22.93333333333333
3,1,key letter,3.0
42,20,balto,2.1
210,9,plurality,23.33333333333333
263,76,hastings,3.460526315789474
15,5,practical model,3.0
1103,1,parameter setting,1103.0
163,1,speech interface,163.0
136,3,information value,45.33333333333334
20,1,spanish model,20.0
22049,59,computational,373.7118644067797
80,1,right panel,80.0
33,2,individual sub,16.5
97,8,simple system,12.125
2359,246,membership,9.589430894308943
105,8,level knowledge,13.125
744,13,information content,57.23076923076923
75822,441,domain,171.9319727891156
55,2,content information,27.5
380,1,efficient algorithm,380.0
67,3,metric space,22.33333333333333
21,3,different figure,7.0
82,1,validation procedure,82.0
192,63,total time,3.047619047619047
21896,2071,summary,10.57267020762916
17392,36,tagging,483.1111111111111
58,25,academic writing,2.32
4,1,minimal score,4.0
5,1,military research,5.0
8364,747,assignment,11.19678714859438
2,1,class amount,2.0
1601,8,bilingual dictionary,200.125
81,2,domain translation,40.5
153,8,simple strategy,19.125
53,1,object feature,53.0
447,1,speech signal,447.0
9,4,conceptual design,2.25
140,17,different object,8.235294117647058
338,1,english system,338.0
207,12,space constraint,17.25
26,5,positive information,5.2
5,2,instance problem,2.5
334,1,ranking task,334.0
965,632,copyright,1.526898734177215
22,4,dynamic approach,5.5
29,7,major disadvantage,4.142857142857143
12,1,particular sample,12.0
199,2,predicate logic,99.5
221,18,research purpose,12.27777777777778
109,1,cost model,109.0
6,1,bibliographical data,6.0
258,29,system design,8.89655172413793
1551,9,rdf,172.3333333333333
41,12,functional analysis,3.416666666666667
15,2,epg,7.5
16,1,sophisticated information,16.0
15,2,international cooperation,7.5
35,1,aes system,35.0
458,119,rectangle,3.848739495798319
557,1,generative process,557.0
10,1,tel aviv university,10.0
108,24,level text,4.5
1992,1,cision,1992.0
53389,9149,event,5.835501147666411
277,11,whitespace,25.18181818181818
459,29,data analysis,15.82758620689655
597,96,denominator,6.21875
5,3,voicemail system,1.666666666666667
180,9,single topic,20.0
112,1,text compression,112.0
205,2,dialogue turn,102.5
5,3,competitive game,1.666666666666667
1245,10,perceptual,124.5
13,4,south african government,3.25
901,389,phrasing,2.316195372750643
3415,418,modify,8.169856459330143
1800,67,significant difference,26.86567164179105
8,1,communication platform,8.0
698,1,trigger word,698.0
21,3,neurolinguistics,7.0
50,1,text item,50.0
32,1,fundamental step,32.0
67,1,international research,67.0
15,2,talk system,7.5
102,14,minsky,7.285714285714286
3413,122,first order,27.97540983606557
947,217,sentence structure,4.364055299539171
192,1,speech production,192.0
262,5,standard way,52.4
376,1,testbed,376.0
134,1,case grammar,134.0
32,16,eai,2.0
13847,159,ambiguity,87.0880503144654
216,1,class information,216.0
1922,182,computer science,10.56043956043956
16,1,nlp information,16.0
205,8,alignment problem,25.625
359,45,specific model,7.977777777777778
11,1,regular expression syntax,11.0
37,2,possible character,18.5
5148,59,adverb,87.2542372881356
223,21,development environment,10.61904761904762
8,2,conversion work,4.0
77,1,physical entity,77.0
62,4,aae,15.5
33,13,difficult text,2.538461538461538
3,1,loop invariant,3.0
2,1,accurate placement,2.0
56,12,source information,4.666666666666667
926,2,structure grammar,463.0
10,4,original narrative,2.5
12,1,mystery text,12.0
215,1,user generated content,215.0
65356,3115,analysis,20.98105939004816
32,6,research methodology,5.333333333333333
3142,490,high level,6.412244897959184
6,1,music database,6.0
4631,252,intuition,18.37698412698413
111,2,new structure,55.5
30,2,additional flexibility,15.0
20,4,appropriate content,5.0
22,2,clinical language,11.0
38,1,handshape,38.0
33,5,search mode,6.6
86,3,complete word,28.66666666666667
74930,2015,document,37.18610421836228
7,2,anxiety level,3.5
254,21,arabic script,12.09523809523809
87,1,document plan,87.0
122,1,temporal logic,122.0
3028,1855,publication,1.632345013477089
30826,13192,subject,2.336719223771983
505,3,concreteness,168.3333333333333
444,1,test example,444.0
5,1,action execution,5.0
4,1,lookup system,4.0
184,1,alignment tool,184.0
56,3,subframe,18.66666666666667
33,13,etiology,2.538461538461538
480,86,different topic,5.581395348837209
39,19,hebrew text,2.052631578947369
192,5,city university,38.4
60,2,test procedure,30.0
479,3,accuracy rate,159.6666666666667
24,1,contextual structure,24.0
207,6,vocabulary item,34.5
141,3,significant challenge,47.0
15,1,theoretical concern,15.0
120,26,typing error,4.615384615384615
128,80,athens,1.6
79,5,time reference,15.8
181,1,pragmatic information,181.0
86,3,cmp,28.66666666666667
334,24,new topic,13.91666666666667
3022,4,feature selection,755.5
550,26,statistical analysis,21.15384615384615
10407,5095,variety,2.042590775269872
42,2,single syllable,21.0
73,4,new york university,18.25
654,317,connectivity,2.063091482649842
63,15,human behaviour,4.2
8,1,keyword indexing,8.0
23,1,concrete implementation,23.0
424,23,japanese word,18.43478260869565
30165,29,parse,1040.172413793103
17,1,spoken audio,17.0
1280,1,intransitive,1280.0
656,221,short term,2.968325791855204
466,11,system development,42.36363636363637
2,1,gestalt psychology,2.0
41989,389,alignment,107.9408740359897
27,1,level image,27.0
62,1,qualitative difference,62.0
94,1,specific user,94.0
60,1,previous rule,60.0
225,30,type person,7.5
22759,2248,distance,10.1241103202847
34,1,path information,34.0
15,2,electronic information,7.5
65,9,informational content,7.222222222222222
25,1,formal phrase,25.0
2818,1,feature value,2818.0
27619,24,predicate,1150.791666666667
2116,340,usefulness,6.223529411764706
179,1,grammatical analysis,179.0
75,2,arabic side,37.5
464,7,time interval,66.28571428571429
115,2,language knowledge,57.5
195,1,interdependency,195.0
159,1,single value,159.0
5,1,factorial typology,5.0
5,3,thorough presentation,1.666666666666667
50,2,valid answer,25.0
111,13,substantial number,8.538461538461538
19,1,speech material,19.0
414,6,main task,69.0
2,1,chinese map,2.0
22,2,systemic approach,11.0
3505,1319,motivation,2.657316148597422
35,4,type indicator,8.75
58,10,input signal,5.8
9,1,graphic object,9.0
160,1,mental lexicon,160.0
5,1,temos,5.0
55,1,vocabulary learning,55.0
308,28,multidimensional,11.0
459,2,standard approach,229.5
976,1,feature extraction,976.0
294,1,noun class,294.0
99,1,tracking data,99.0
80,8,primary objective,10.0
23,8,rebut,2.875
24,3,complete theory,8.0
995,3,language sentence,331.6666666666667
20,2,research support,10.0
279,1,source node,279.0
946,1,language system,946.0
317,1,dictionary lookup,317.0
191,58,sofia,3.293103448275862
20,1,example space,20.0
1060,41,structuring,25.85365853658537
14,1,engine system,14.0
37,14,fundamental principle,2.642857142857143
19,2,successful outcome,9.5
66,1,text organization,66.0
348,47,english grammar,7.404255319148936
18,5,bpr,3.6
68,3,word replacement,22.66666666666667
70,2,paragraph length,35.0
58,1,euclidean space,58.0
1615,18,dimensionality,89.72222222222223
11,1,grammar context,11.0
30,3,dialogue script,10.0
1056,136,mandarin,7.764705882352941
9,2,external area,4.5
444,2,global context,222.0
21,9,vector analysis,2.333333333333333
344,12,xml file,28.66666666666667
98,18,ann arbor,5.444444444444445
42,13,student work,3.230769230769231
233,43,particular set,5.418604651162791
196,21,different interpretation,9.333333333333334
67,2,overall framework,33.5
31,4,russian text,7.75
16,1,warnock,16.0
6,3,verse structure,2.0
23,1,arabic root,23.0
223,45,audio file,4.955555555555556
3727,82,chen,45.45121951219512
143,12,new value,11.91666666666667
753,2,subtype,376.5
26,17,cybernetics,1.529411764705882
24,1,text overlap,24.0
27,16,morbidity,1.6875
83,1,relevant entity,83.0
4,2,legal framework,2.0
61,16,hepatitis,3.8125
23,1,readable source,23.0
2,1,subject continuity,2.0
202,9,prototyping,22.44444444444444
682,1,beam size,682.0
2250,56,fluency,40.17857142857143
28,7,subsequent use,4.0
318,47,time constraint,6.76595744680851
95,1,dialogue segment,95.0
3,1,technology department,3.0
43,1,visual model,43.0
61,6,impaired people,10.16666666666667
2692,27,huang,99.70370370370371
7,1,study context,7.0
26,11,user interface design,2.363636363636364
18,1,cmv,18.0
12,7,class actor,1.714285714285714
71,39,actual performance,1.82051282051282
245,10,first mention,24.5
2,1,enough background material,2.0
276,9,real text,30.66666666666667
46,1,grid point,46.0
3,1,skeleton model,3.0
126,5,complete analysis,25.2
59,1,concrete word,59.0
3418,1336,real world,2.558383233532934
17982,14,data set,1284.428571428571
94,2,complex data,47.0
11,5,cognitive development,2.2
694,1,answer type,694.0
6,1,question material,6.0
92,1,noun case,92.0
2,1,entity vocabulary,2.0
157,30,specific question,5.233333333333333
294,2,reference answer,147.0
188,1,single rule,188.0
38,22,original research,1.727272727272727
401,1,maximum likelihood estimation,401.0
51,9,access time,5.666666666666667
156,1,memory usage,156.0
6,2,word processing application,3.0
120,1,text table,120.0
26254,1058,property,24.81474480151229
251,1,delimiter,251.0
2,1,signal function,2.0
17,1,conflations,17.0
4,1,handwriting recognition system,4.0
11,2,message part,5.5
6,1,biological context,6.0
124,59,writing process,2.101694915254237
50,1,toid,50.0
8,4,message format,2.0
16,1,text markup,16.0
13,1,question content,13.0
5459,431,conference,12.66589327146172
36,22,first number,1.636363636363636
228,32,usc,7.125
741,6,question type,123.5
42,2,standard input,21.0
38,1,lithuanian language,38.0
44,3,analysis data,14.66666666666667
1046,35,questionnaire,29.88571428571429
62,3,familiar word,20.66666666666667
5,1,xml parsing,5.0
33,1,conference program,33.0
88,2,bradford book,44.0
4,1,scottish parliament,4.0
1660,2,prosody,830.0
90,6,other edge,15.0
6,3,configuration problem,2.0
14,1,grammar program,14.0
270,62,concrete example,4.354838709677419
23,2,remit,11.5
3,1,hard copy publication,3.0
272,18,general principle,15.11111111111111
49,5,german dictionary,9.8
4,1,rhyme structure,4.0
230,14,human communication,16.42857142857143
19,1,context translation,19.0
32,6,author information,5.333333333333333
2841,48,causal,59.1875
438,19,icd,23.05263157894737
2065,5,instantiation,413.0
1594,9,parallel text,177.1111111111111
6928,48,schema,144.3333333333333
55,30,noam chomsky,1.833333333333333
222,1,object type,222.0
43,3,quantitative method,14.33333333333333
167,14,single event,11.92857142857143
70,9,block diagram,7.777777777777778
113,5,head position,22.6
1790,602,division,2.973421926910299
1524,3,evaluator,508.0
1667,35,descriptor,47.62857142857143
109,11,sentence end,9.909090909090908
277,3,user profile,92.33333333333333
13389,604,template,22.16721854304636
5,1,method entity,5.0
20,3,theoretical insight,6.666666666666667
11339,1407,variation,8.058990760483297
16,1,point method,16.0
212,3,efficient method,70.66666666666667
1201,17,punctuation mark,70.6470588235294
2,1,patient feeling,2.0
75,10,fundamental question,7.5
277,64,other element,4.328125
15,3,diagnostic procedure,5.0
50312,796,representation,63.20603015075377
379,6,possible world,63.16666666666666
204,3,individual user,68.0
501,16,same task,31.3125
5,1,macro context,5.0
160,32,interfacing,5.0
10,1,kinect sensor,10.0
95,1,resolution method,95.0
18,1,computer tutoring,18.0
53051,8303,topic,6.389377333493917
18,1,student ability,18.0
71,2,value method,35.5
319,3,literary text,106.3333333333333
918,1,sparse data,918.0
374,47,reading comprehension,7.957446808510638
14,2,application software,7.0
47,1,demo session,47.0
378,42,particular case,9.0
54,2,frame model,27.0
210,6,particular sentence,35.0
46,9,coherent sentence,5.111111111111111
14,1,linguistics perspective,14.0
16,1,french pair,16.0
4,1,satisfactory theory,4.0
45,1,appropriate measure,45.0
64380,62,node,1038.387096774194
41,15,obvious example,2.733333333333333
30,3,specific measure,10.0
127,3,lexicographical,42.33333333333334
457,9,subordination,50.77777777777778
4814,45,incremental,106.9777777777778
20,3,minimal value,6.666666666666667
4979,14,normalization,355.6428571428572
369,1,winograd,369.0
118,50,new tool,2.36
36,1,modern linguistics,36.0
28,2,basic implementation,14.0
27,3,esl text,9.0
3,1,summary graphic,3.0
41,1,linear approximation,41.0
103,1,turing test,103.0
1038,2,vsm,519.0
35,4,logical framework,8.75
965,1,previous approach,965.0
119515,17897,number,6.677934849416103
24,10,aged people,2.4
5,1,easy sentence,5.0
16,1,multiple regression analysis,16.0
15,1,glossary entry,15.0
47,1,example topic,47.0
1051,1,relevant document,1051.0
34,1,object structure,34.0
7,1,roskilde,7.0
21,2,current content,10.5
17,1,redundant description,17.0
21,1,recursive formula,21.0
44,1,medical informatics,44.0
28,5,level issue,5.6
508,1,full model,508.0
10,1,cambridge international dictionary,10.0
18,1,header information,18.0
11,2,database engine,5.5
56253,288,probability,195.3229166666667
12,1,minimal post,12.0
326,3,first element,108.6666666666667
12824,75,finite,170.9866666666667
62,1,specific module,62.0
37,3,perl module,12.33333333333333
139,2,reproducibility,69.5
1488,15,initialization,99.2
3,2,jackie cheung,1.5
22964,9706,rate,2.365959200494539
31,1,translation software,31.0
1160,129,prior knowledge,8.992248062015504
3,1,funny category,3.0
58,5,new root,11.6
54338,127,annotation,427.8582677165354
167,2,infinitive form,83.5
53,2,counterfactual,26.5
145,55,openness,2.636363636363636
12912,269,wikipedia,48.0
29,1,taxonomic relationship,29.0
21,1,human domain,21.0
528,1,dot product,528.0
81,12,new paradigm,6.75
427,4,iterate,106.75
51,3,indexing system,17.0
4820,3,tems,1606.666666666667
52,24,information overload,2.166666666666667
905,2,translation process,452.5
2821,1,training example,2821.0
65,1,man evaluation,65.0
898,21,learning system,42.76190476190476
429,37,mental state,11.59459459459459
13900,41,retrieval,339.0243902439024
65,1,hypothesis set,65.0
25,3,standard usage,8.333333333333334
44,3,text style,14.66666666666667
46,10,meaningful information,4.6
617,20,roget,30.85
818,13,typology,62.92307692307692
119,1,input node,119.0
70,1,relational data base,70.0
111,3,thematic structure,37.0
18794,9851,condition,1.907826616587148
511,1,word accuracy,511.0
57157,12872,non,4.440413300186451
128,2,formal text,64.0
240,3,timestamp,80.0
83,3,ordinal number,27.66666666666667
116,1,spanish sentence,116.0
84,2,human input,42.0
6331,26,twitter,243.5
89,1,translation strategy,89.0
29,1,sentence syntax,29.0
132,1,class hierarchy,132.0
21,1,student interaction,21.0
100,1,transfer approach,100.0
73,2,blogosphere,36.5
13,1,open source program,13.0
24009,298,statistical,80.56711409395973
10,6,final paragraph,1.666666666666667
7,3,phone keypad,2.333333333333333
811,6,short text,135.1666666666667
66,6,text note,11.0
192,42,word processing,4.571428571428571
44,1,data space,44.0
146,1,geolocation,146.0
23,2,health topic,11.5
57,4,zhi,14.25
12675,29,preposition,437.0689655172414
343,34,world application,10.08823529411765
52,11,software architecture,4.727272727272728
21,2,configurability,10.5
40,2,processing work,20.0
12,2,review quality,6.0
122,1,data acquisition,122.0
79023,8975,test,8.804791086350974
10,2,polish translation,5.0
113,1,general task,113.0
174,2,class problem,87.0
721,53,vocabulary word,13.60377358490566
105,1,formal framework,105.0
78,2,analysis approach,39.0
238,6,logical structure,39.66666666666666
48,2,text interpretation,24.0
2174,1,support vector machine,2174.0
1190,14,parallelism,85.0
16,7,recognition work,2.285714285714286
7,1,search keyword,7.0
11487,21,ontology,547.0
1919,12,declarative,159.9166666666667
17,4,reevaluation,4.25
4,1,recommendation engine,4.0
12,5,last answer,2.4
785,21,information source,37.38095238095238
74859,13116,value,5.707456541628545
46,9,harmonization,5.111111111111111
2,1,xsl formatting,2.0
2,1,incommensurability,2.0
4,2,study process,2.0
300,4,random sampling,75.0
2311,355,rewrite,6.509859154929577
11,1,query format,11.0
894,30,new method,29.8
21,2,algorithm development,10.5
38,1,calo,38.0
77,1,dictionary data,77.0
23,1,main procedure,23.0
11,4,proof method,2.75
17,5,legal reasoning,3.4
3618,5,hearer,723.6
4896,1,learning algorithm,4896.0
1913,774,debate,2.471576227390181
73,13,stratification,5.615384615384615
111,2,evaluation strategy,55.5
86,1,corresponding reference,86.0
1257,344,kaplan,3.654069767441861
34,8,level problem,4.25
99,1,english model,99.0
19,3,specific process,6.333333333333333
154,5,specific instance,30.8
44,2,size parameter,22.0
10,1,alternative class,10.0
693,120,acknowledgement,5.775
38,1,error character,38.0
1746,1,human judgment,1746.0
21,1,formal modeling,21.0
2337,154,comma,15.17532467532468
12,7,example story,1.714285714285714
150,8,regression analysis,18.75
3,1,informational aspect,3.0
128,1,correct attachment,128.0
608,11,enumeration,55.27272727272727
211,4,sentence translation,52.75
344,1,model size,344.0
118,9,best paper,13.11111111111111
1838,3,window size,612.6666666666666
2588,1,word class,2588.0
227,2,relevant word,113.5
951,14,language word,67.92857142857143
485,3,weighted average,161.6666666666667
420,8,simple model,52.5
12,1,html output,12.0
4984,116,wsj,42.96551724137931
8,1,hindi grammar,8.0
17,1,student problem,17.0
172,25,original paper,6.88
886,4,maximum number,221.5
32,2,html form,16.0
422,39,relational database,10.82051282051282
31,2,pattern information,15.5
1006,372,owl,2.704301075268817
141,8,data quality,17.625
205,24,historical text,8.541666666666666
31,1,explicit definition,31.0
2,1,election procedure,2.0
2,1,intentional misrepresentation,2.0
13,2,rote learning,6.5
523,12,european union,43.58333333333334
138,4,theoretical analysis,34.5
234,15,intension,15.6
4154,66,toolkit,62.93939393939394
1783,3,aggregation,594.3333333333334
445,1,student answer,445.0
88,4,full context,22.0
26096,4687,frame,5.567740558992959
9,1,compositional complexity,9.0
34,7,cognitive ability,4.857142857142857
43,6,portuguese word,7.166666666666667
77,14,human activity,5.5
95,14,relevant topic,6.785714285714286
29838,1848,recall,16.1461038961039
3,1,text capability,3.0
10,1,final shape,10.0
105,4,causal relationship,26.25
458,3,different sentence,152.6666666666667
37,7,pervasiveness,5.285714285714286
3,2,javascript application,1.5
1590,3,adequacy,530.0
699,5,user input,139.8
63,1,problem definition,63.0
393,1,empty set,393.0
12,1,correct template,12.0
21827,3,dataset,7275.666666666667
34,1,contextual element,34.0
772,41,background knowledge,18.82926829268293
188,6,action item,31.33333333333333
10,1,research framework,10.0
99,2,subcomponents,49.5
26,3,style information,8.666666666666666
10750,49,polarity,219.3877551020408
1599,1,lexical information,1599.0
497,2,syntax semantics,248.5
19708,3,language model,6569.333333333333
7,2,morning session,3.5
62,5,final selection,12.4
24637,6692,web,3.681560071727436
369,40,ultimate goal,9.225
231,7,negative score,33.0
57,4,level instruction,14.25
30,1,successful model,30.0
737,2,first sense,368.5
234,9,visual information,26.0
1030,180,different set,5.722222222222222
519,3,such data,173.0
7,1,pink drawer,7.0
385,25,factoring,15.4
2,1,scala programming language,2.0
54,9,chinese grammar,6.0
